account_id,account_name,industry,country,referral_source,plan_tier,seats,is_trial,churn_flag,signup_date,signup_month,tenure_days,n_churn_events,has_churn_event,first_churn_date,signup_quarter,tenure_bucket,first_trial_start,trial_converted,n_subscriptions,n_paid_subscriptions,n_trial_subscriptions,n_ended_subscriptions,n_upgrades,n_downgrades,annual_share,auto_renew_share,lifetime_mrr_booked,has_trial_subscription,any_upgrade,any_downgrade,highest_plan_tier,n_active_subscriptions,mrr_at_snapshot,paid_seats_at_snapshot,usage_events,total_usage_count,distinct_features,total_errors,beta_event_share,total_duration_hours,avg_minutes_per_event,error_rate,n_tickets,n_escalations,n_high_urgent_tickets,avg_resolution_hours,avg_first_response_minutes,csat_responses,avg_satisfaction,any_escalation,ticket_bucket,breadth_quartile,usage_quartile,snapshot_date,engagement_segment,high_friction
A-1b707d,Company_56,Cybersecurity,US,organic,Enterprise,1,False,False,2023-07-14,2023-07-01,536,1,True,2023-07-21,2023Q3,12-18 months,2024-12-27,False,8,7,1,1,1,0,0.625,0.625,9332,True,True,False,Enterprise,7,9180,120,38,399,27,12,0.07894736842105263,30.682222222222222,48.44561403508772,0.03007518796992481,3.0,0.0,0.0,42.666666666666664,75.33333333333333,0.0,,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-6f8ad2,Company_57,EdTech,IN,organic,Basic,1,False,False,2024-07-09,2024-07-01,175,0,False,,2024Q3,0-6 months,2024-07-22,True,17,15,2,2,2,1,0.5294117647058824,0.5882352941176471,25928,True,True,True,Enterprise,15,25046,284,88,924,38,59,0.14772727272727273,72.63583333333334,49.52443181818182,0.06385281385281386,4.0,0.0,2.0,35.25,37.25,3.0,4.333333333333333,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-4d1e75,Company_58,DevTools,US,other,Basic,20,False,False,2024-08-21,2024-08-01,132,1,True,2024-09-05,2024Q3,0-6 months,2024-10-18,True,13,11,2,0,3,1,0.15384615384615385,0.6923076923076923,31390,True,True,True,Enterprise,13,31390,310,51,477,28,25,0.09803921568627451,41.14055555555556,48.40065359477124,0.05241090146750524,2.0,0.0,0.0,15.0,98.5,2.0,4.0,False,1-2,Q3,Q2,2024-12-31,Casual Accounts,False
A-9ee962,Company_59,HealthTech,US,ads,Basic,9,False,True,2023-02-28,2023-02-01,672,1,True,2024-10-03,2023Q1,18-24 months,2023-09-28,True,9,7,2,2,3,1,0.5555555555555556,0.7777777777777778,9420,True,True,True,Enterprise,7,9249,111,39,439,25,17,0.07692307692307693,33.39611111111111,51.378632478632476,0.0387243735763098,3.0,0.0,1.0,37.0,69.66666666666667,1.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-378b99,Company_60,EdTech,UK,ads,Pro,8,True,False,2024-09-01,2024-09-01,121,1,True,2024-10-12,2024Q3,0-6 months,2024-10-14,True,12,10,2,1,1,1,0.5833333333333334,1.0,12116,True,True,True,Enterprise,11,10524,216,58,565,33,38,0.08620689655172414,52.09027777777778,53.88649425287357,0.06725663716814159,6.0,0.0,1.0,28.5,78.83333333333333,4.0,4.5,False,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-94d3da,Company_61,HealthTech,US,other,Basic,41,False,False,2023-05-03,2023-05-01,608,1,True,2024-04-12,2023Q2,18-24 months,2023-09-09,True,12,7,5,1,1,0,0.4166666666666667,0.6666666666666666,22673,True,True,False,Enterprise,11,20664,246,48,464,29,25,0.10416666666666667,41.68083333333333,52.10104166666667,0.05387931034482758,6.0,0.0,4.0,26.833333333333332,80.5,4.0,3.5,False,5-6,Q3,Q2,2024-12-31,Casual Accounts,False
A-e351e1,Company_62,EdTech,US,other,Enterprise,33,False,False,2024-09-26,2024-09-01,96,3,True,2024-10-24,2024Q3,0-6 months,2024-11-11,True,5,4,1,1,0,0,0.2,0.8,3498,True,False,False,Pro,4,2871,99,29,295,18,22,0.10344827586206896,28.45888888888889,58.880459770114946,0.07457627118644068,4.0,0.0,1.0,17.0,65.25,4.0,3.75,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-9badbd,Company_63,Cybersecurity,DE,ads,Enterprise,5,True,False,2024-06-19,2024-06-01,195,0,False,,2024Q2,6-12 months,2024-09-20,True,13,11,2,2,0,0,0.46153846153846156,0.7692307692307693,32477,True,False,False,Enterprise,11,20299,331,70,729,33,45,0.11428571428571428,61.21722222222222,52.47190476190476,0.06172839506172839,5.0,0.0,3.0,30.2,102.6,2.0,5.0,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-7e0a10,Company_64,FinTech,US,ads,Enterprise,46,False,False,2023-11-18,2023-11-01,409,1,True,2024-09-26,2023Q4,12-18 months,,,10,10,0,0,1,0,0.4,0.7,41116,False,True,False,Enterprise,10,41116,484,50,511,34,35,0.1,48.10055555555556,57.720666666666666,0.0684931506849315,5.0,0.0,5.0,39.4,62.6,2.0,4.0,False,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-118d55,Company_65,Cybersecurity,US,organic,Basic,8,False,False,2024-10-22,2024-10-01,70,2,True,2024-11-25,2024Q4,0-6 months,,,12,12,0,1,3,4,0.3333333333333333,0.75,23919,False,True,True,Enterprise,11,18148,172,60,599,29,33,0.08333333333333333,46.70638888888889,46.70638888888889,0.05509181969949917,5.0,0.0,1.0,24.2,56.8,3.0,4.333333333333333,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-526d93,Company_66,HealthTech,FR,organic,Basic,43,False,False,2024-04-14,2024-04-01,261,3,True,2024-07-10,2024Q2,6-12 months,2024-07-05,True,9,7,2,1,2,0,0.5555555555555556,0.5555555555555556,39201,True,True,False,Enterprise,8,30644,266,56,565,28,45,0.08928571428571429,44.225833333333334,47.38482142857143,0.07964601769911504,5.0,1.0,3.0,51.4,134.6,2.0,3.5,True,5-6,Q3,Q3,2024-12-31,Engaged Accounts,True
A-f92792,Company_67,FinTech,US,ads,Pro,1,False,False,2024-07-04,2024-07-01,180,1,True,2024-11-03,2024Q3,0-6 months,2024-09-11,True,14,11,3,0,1,1,0.5714285714285714,0.5714285714285714,18807,True,True,True,Enterprise,14,18807,183,53,528,32,31,0.11320754716981132,41.42333333333333,46.89433962264151,0.058712121212121215,2.0,0.0,0.0,45.0,82.0,1.0,4.0,False,1-2,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-84ebe4,Company_68,FinTech,US,ads,Pro,18,True,True,2023-03-12,2023-03-01,660,2,True,2024-01-05,2023Q1,18-24 months,2024-01-25,True,11,9,2,2,0,0,0.6363636363636364,0.9090909090909091,27994,True,False,False,Enterprise,9,27652,208,42,396,27,26,0.16666666666666666,34.34861111111111,49.06944444444444,0.06565656565656566,4.0,0.0,1.0,29.5,135.5,2.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-5b4ebb,Company_69,Cybersecurity,UK,other,Basic,21,True,True,2024-07-10,2024-07-01,174,0,False,,2024Q3,0-6 months,2024-12-06,True,13,12,1,1,1,0,0.46153846153846156,0.8461538461538461,27803,True,True,False,Enterprise,12,27404,326,70,692,34,25,0.08571428571428572,54.52777777777778,46.738095238095234,0.036127167630057806,5.0,0.0,0.0,35.4,63.0,4.0,4.75,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-2922b6,Company_70,HealthTech,US,organic,Basic,15,False,False,2024-11-14,2024-11-01,47,1,True,2024-12-25,2024Q4,0-6 months,,,6,6,0,1,1,0,0.5,0.8333333333333334,10669,False,True,False,Enterprise,5,9934,136,37,393,27,13,0.05405405405405406,32.56583333333333,52.80945945945946,0.03307888040712468,2.0,0.0,2.0,15.5,103.0,1.0,4.0,False,1-2,Q2,Q2,2024-12-31,Casual Accounts,False
A-9b9fe9,Company_71,EdTech,AU,other,Basic,5,False,False,2023-09-28,2023-09-01,460,2,True,2023-12-27,2023Q3,12-18 months,2023-10-16,True,12,10,2,1,0,1,0.5,0.8333333333333334,19725,True,False,True,Enterprise,11,19480,310,58,597,30,22,0.05172413793103448,54.63916666666667,56.52327586206897,0.03685092127303183,4.0,0.0,2.0,33.5,156.5,3.0,4.0,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-a8b49c,Company_72,Cybersecurity,UK,partner,Basic,7,False,False,2023-10-06,2023-10-01,452,1,True,2024-06-17,2023Q4,12-18 months,2023-11-24,True,12,10,2,0,1,0,0.5833333333333334,0.9166666666666666,11567,True,True,False,Enterprise,12,11567,143,54,545,27,43,0.018518518518518517,50.94416666666667,56.60462962962963,0.07889908256880734,1.0,0.0,0.0,72.0,105.0,1.0,4.0,False,1-2,Q2,Q3,2024-12-31,Engaged Accounts,True
A-9174e0,Company_73,Cybersecurity,US,partner,Basic,37,False,False,2024-12-04,2024-12-01,27,0,False,,2024Q4,0-6 months,2024-12-06,True,15,13,2,1,2,0,0.3333333333333333,0.8,53976,True,True,False,Enterprise,14,46613,467,69,689,34,61,0.08695652173913043,57.260555555555555,49.79178743961352,0.08853410740203194,2.0,0.0,1.0,39.0,167.0,1.0,5.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-a1bbb6,Company_74,DevTools,CA,organic,Basic,1,False,False,2023-04-05,2023-04-01,636,0,False,,2023Q2,18-24 months,2024-10-04,False,8,7,1,1,0,0,0.375,0.625,14402,True,False,False,Enterprise,7,14157,93,37,366,23,20,0.1891891891891892,32.90694444444444,53.36261261261261,0.0546448087431694,3.0,0.0,3.0,17.666666666666668,97.0,1.0,4.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-c45b23,Company_75,FinTech,UK,partner,Basic,5,False,False,2023-12-08,2023-12-01,389,1,True,2024-03-24,2023Q4,12-18 months,2024-07-05,True,12,9,3,1,0,0,0.5,0.75,8504,True,False,False,Enterprise,11,3330,60,59,581,32,30,0.1694915254237288,50.29333333333334,51.14576271186441,0.05163511187607573,3.0,0.0,3.0,36.666666666666664,51.666666666666664,1.0,3.0,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-02cd81,Company_76,HealthTech,IN,other,Basic,44,False,False,2024-03-28,2024-03-01,278,1,True,2024-04-30,2024Q1,6-12 months,2024-04-07,True,14,11,3,1,0,0,0.7142857142857143,0.7857142857142857,32956,True,False,False,Enterprise,13,30800,440,72,684,31,28,0.06944444444444445,60.91777777777778,50.76481481481481,0.04093567251461988,3.0,1.0,2.0,17.333333333333332,84.66666666666667,2.0,4.5,True,3-4,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-ee42db,Company_77,EdTech,DE,ads,Enterprise,13,False,False,2023-04-25,2023-04-01,616,4,True,2023-06-23,2023Q2,18-24 months,2023-06-30,True,12,8,4,0,1,1,0.5833333333333334,0.9166666666666666,11567,True,True,True,Enterprise,12,11567,263,54,511,31,33,0.1111111111111111,41.91,46.56666666666667,0.06457925636007827,4.0,0.0,2.0,33.75,98.25,1.0,3.0,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-432483,Company_78,Cybersecurity,US,ads,Pro,4,False,False,2023-02-06,2023-02-01,694,0,False,,2023Q1,18-24 months,2023-04-11,True,9,8,1,3,1,0,0.5555555555555556,0.7777777777777778,25813,True,True,False,Enterprise,6,22941,159,45,451,25,28,0.08888888888888889,42.07222222222222,56.096296296296295,0.06208425720620843,1.0,0.0,1.0,51.0,128.0,0.0,,False,1-2,Q2,Q2,2024-12-31,Casual Accounts,False
A-9208f0,Company_79,EdTech,US,organic,Pro,1,False,True,2023-05-11,2023-05-01,600,4,True,2023-11-18,2023Q2,18-24 months,2023-07-11,True,8,5,3,1,1,0,0.5,0.875,3511,True,True,False,Enterprise,7,3413,47,53,538,29,31,0.11320754716981132,44.08361111111111,49.90597484276729,0.05762081784386617,8.0,1.0,1.0,41.25,59.75,3.0,3.3333333333333335,True,7+,Q3,Q3,2024-12-31,Engaged Accounts,True
A-98a59a,Company_80,FinTech,UK,partner,Enterprise,56,False,False,2023-08-04,2023-08-01,515,1,True,2024-09-11,2023Q3,12-18 months,2024-08-01,True,10,9,1,0,2,1,0.4,0.6,36456,True,True,True,Enterprise,10,36456,504,44,455,27,21,0.18181818181818182,34.56361111111111,47.13219696969697,0.046153846153846156,3.0,0.0,2.0,37.333333333333336,74.0,2.0,4.5,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-fe79a5,Company_81,HealthTech,IN,ads,Basic,9,True,False,2024-02-21,2024-02-01,314,0,False,,2024Q1,6-12 months,2024-03-02,True,10,6,4,2,2,0,0.6,0.9,13532,True,True,False,Enterprise,8,11741,59,33,335,22,17,0.06060606060606061,26.85333333333333,48.82424242424243,0.050746268656716415,4.0,0.0,2.0,28.5,61.0,2.0,5.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-726cfa,Company_82,DevTools,US,partner,Pro,11,False,False,2023-07-01,2023-07-01,549,1,True,2024-08-08,2023Q3,18-24 months,2023-12-03,True,19,17,2,2,2,0,0.47368421052631576,0.8421052631578947,34782,True,True,False,Enterprise,17,34243,367,98,993,40,45,0.15306122448979592,78.32944444444445,47.95680272108844,0.045317220543806644,3.0,0.0,2.0,35.666666666666664,128.33333333333334,2.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-c43359,Company_83,FinTech,US,organic,Pro,38,False,False,2024-11-16,2024-11-01,45,2,True,2024-12-12,2024Q4,0-6 months,2024-12-10,True,8,6,2,2,2,1,0.625,1.0,12312,True,True,True,Enterprise,6,10868,152,47,461,28,32,0.10638297872340426,40.8475,52.14574468085107,0.06941431670281996,3.0,0.0,3.0,26.666666666666668,107.33333333333333,1.0,4.0,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,True
A-271f46,Company_84,DevTools,US,event,Pro,38,False,True,2023-02-09,2023-02-01,691,2,True,2023-03-04,2023Q1,18-24 months,2024-01-12,True,8,6,2,0,0,0,0.375,1.0,19604,True,False,False,Enterprise,8,19604,236,38,373,25,16,0.02631578947368421,31.823055555555555,50.246929824561406,0.04289544235924933,1.0,0.0,0.0,36.0,79.0,0.0,,False,1-2,Q2,Q2,2024-12-31,Casual Accounts,False
A-157070,Company_85,FinTech,US,ads,Pro,16,False,False,2023-11-09,2023-11-01,418,2,True,2024-01-06,2023Q4,12-18 months,2024-07-03,True,16,14,2,4,2,1,0.5,0.875,27506,True,True,True,Enterprise,12,22395,225,71,696,37,26,0.09859154929577464,51.92444444444445,43.879812206572765,0.03735632183908046,3.0,1.0,1.0,42.333333333333336,118.0,1.0,3.0,True,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-40a557,Company_86,Cybersecurity,AU,partner,Pro,16,True,False,2023-12-03,2023-12-01,394,1,True,2023-12-08,2023Q4,12-18 months,2024-09-21,True,9,8,1,1,1,0,0.4444444444444444,1.0,23324,True,True,False,Enterprise,8,20140,160,39,402,25,17,0.07692307692307693,31.726944444444445,48.810683760683766,0.04228855721393035,7.0,0.0,4.0,30.571428571428573,94.71428571428571,3.0,3.6666666666666665,False,7+,Q2,Q2,2024-12-31,Casual Accounts,False
A-66224b,Company_87,HealthTech,US,other,Pro,92,True,False,2024-10-18,2024-10-01,74,0,False,,2024Q4,0-6 months,2024-11-20,True,12,8,4,1,0,0,0.5,0.75,69184,True,False,False,Enterprise,11,50876,644,61,626,34,29,0.16393442622950818,51.4525,50.60901639344262,0.0463258785942492,6.0,0.0,3.0,39.833333333333336,82.5,6.0,3.5,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-91e948,Company_88,EdTech,AU,partner,Basic,41,False,False,2023-01-29,2023-01-01,702,0,False,,2023Q1,18-24 months,2024-01-26,True,7,6,1,0,2,0,0.14285714285714285,1.0,21894,True,True,False,Enterprise,7,21894,246,40,404,23,16,0.0,32.016666666666666,48.025,0.039603960396039604,0.0,0.0,0.0,,,0.0,,False,0,Q1 (lowest),Q2,2024-12-31,Casual Accounts,False
A-104f1a,Company_89,Cybersecurity,US,other,Pro,24,False,False,2024-08-17,2024-08-01,136,3,True,2024-09-06,2024Q3,0-6 months,2024-09-24,True,8,7,1,1,0,0,0.125,0.875,12617,True,False,False,Pro,7,6590,170,44,438,28,22,0.045454545454545456,43.596944444444446,59.45037878787879,0.0502283105022831,5.0,1.0,1.0,33.2,50.4,4.0,3.75,True,5-6,Q3,Q2,2024-12-31,Casual Accounts,True
A-7988d1,Company_90,Cybersecurity,US,other,Basic,33,False,False,2023-12-20,2023-12-01,377,3,True,2024-01-06,2023Q4,12-18 months,2024-03-12,True,9,6,3,1,0,0,0.4444444444444444,0.7777777777777778,10692,True,False,False,Enterprise,8,10065,165,46,449,31,28,0.15217391304347827,38.40694444444444,50.096014492753625,0.062360801781737196,3.0,0.0,2.0,35.333333333333336,65.33333333333333,3.0,4.333333333333333,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,False
A-faa28c,Company_91,HealthTech,US,organic,Enterprise,48,False,False,2024-01-30,2024-01-01,336,2,True,2024-05-24,2024Q1,6-12 months,2024-02-15,True,14,11,3,2,3,0,0.5,0.7857142857142857,58404,True,True,False,Enterprise,12,39300,450,59,585,25,24,0.0847457627118644,45.00194444444445,45.764689265536724,0.041025641025641026,4.0,1.0,2.0,52.25,115.5,3.0,4.666666666666667,True,3-4,Q2,Q3,2024-12-31,Engaged Accounts,True
A-f25509,Company_92,EdTech,US,other,Enterprise,32,False,False,2024-03-22,2024-03-01,284,3,True,2024-05-17,2024Q1,6-12 months,2024-06-16,True,5,4,1,0,0,1,0.6,0.8,16122,True,False,True,Enterprise,5,16122,168,23,229,17,15,0.13043478260869565,20.44527777777778,53.33550724637681,0.06550218340611354,6.0,0.0,4.0,42.666666666666664,116.0,3.0,4.666666666666667,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-3a7284,Company_93,FinTech,US,organic,Enterprise,31,False,False,2024-11-17,2024-11-01,44,1,True,2024-12-26,2024Q4,0-6 months,2024-12-25,True,12,11,1,3,1,2,0.4166666666666667,0.9166666666666666,35519,True,True,True,Enterprise,9,32515,295,60,609,33,30,0.15,53.211666666666666,53.211666666666666,0.04926108374384237,3.0,0.0,3.0,56.333333333333336,104.33333333333333,2.0,3.5,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-3a5ad8,Company_94,HealthTech,US,organic,Enterprise,9,True,False,2023-12-05,2023-12-01,392,0,False,,2023Q4,12-18 months,2023-12-18,True,13,9,4,0,1,1,0.38461538461538464,0.8461538461538461,28701,True,True,True,Enterprise,13,28701,279,52,506,27,23,0.1346153846153846,35.52166666666667,40.98653846153846,0.045454545454545456,4.0,0.0,4.0,44.75,53.5,2.0,4.5,False,3-4,Q2,Q3,2024-12-31,Engaged Accounts,False
A-65a46c,Company_95,HealthTech,US,event,Pro,1,False,False,2023-11-04,2023-11-01,423,0,False,,2023Q4,12-18 months,2024-10-17,True,8,7,1,1,2,0,0.25,0.875,22675,True,True,False,Enterprise,7,22675,235,38,370,24,21,0.18421052631578946,32.00527777777778,50.53464912280702,0.05675675675675676,8.0,0.0,6.0,45.125,91.125,5.0,4.0,False,7+,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-8b25f2,Company_96,Cybersecurity,US,ads,Pro,6,False,True,2024-02-17,2024-02-01,318,0,False,,2024Q1,6-12 months,2024-02-19,True,13,11,2,2,1,2,0.5384615384615384,1.0,14048,True,True,True,Enterprise,11,12965,125,54,565,29,20,0.1111111111111111,44.27611111111111,49.19567901234568,0.035398230088495575,2.0,0.0,0.0,35.5,50.5,2.0,4.0,False,1-2,Q3,Q3,2024-12-31,Engaged Accounts,False
A-fabe19,Company_97,DevTools,UK,ads,Enterprise,1,False,False,2024-11-11,2024-11-01,50,0,False,,2024Q4,0-6 months,2024-12-20,True,7,5,2,2,2,0,0.5714285714285714,0.42857142857142855,20497,True,True,False,Enterprise,5,9552,48,33,337,20,16,0.030303030303030304,31.379444444444445,57.05353535353535,0.04747774480712166,3.0,0.0,3.0,40.666666666666664,38.333333333333336,1.0,4.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-adc1f3,Company_98,Cybersecurity,US,organic,Pro,2,False,False,2024-08-05,2024-08-01,148,0,False,,2024Q3,0-6 months,2024-09-18,True,9,8,1,1,0,0,0.6666666666666666,0.7777777777777778,26608,True,False,False,Enterprise,8,16658,92,36,334,24,26,0.1388888888888889,33.37027777777778,55.61712962962963,0.07784431137724551,3.0,0.0,2.0,47.333333333333336,65.0,2.0,3.5,False,3-4,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-503d5a,Company_99,FinTech,US,other,Enterprise,4,False,True,2023-10-21,2023-10-01,437,0,False,,2023Q4,12-18 months,2023-12-18,True,12,9,3,0,0,1,0.3333333333333333,0.8333333333333334,17884,True,False,True,Enterprise,12,17884,196,59,605,34,32,0.1016949152542373,58.768055555555556,59.764124293785315,0.05289256198347107,9.0,0.0,4.0,36.55555555555556,81.77777777777777,3.0,4.0,False,7+,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-fd7ad3,Company_100,Cybersecurity,US,event,Enterprise,1,False,False,2024-11-01,2024-11-01,60,4,True,2024-11-12,2024Q4,0-6 months,2024-11-02,True,10,7,3,2,2,0,0.5,0.9,3831,True,True,False,Enterprise,8,904,46,56,567,31,42,0.16071428571428573,47.76583333333333,51.17767857142857,0.07407407407407407,8.0,1.0,4.0,48.75,98.125,6.0,4.166666666666667,True,7+,Q3,Q3,2024-12-31,Engaged Accounts,True
A-186a44,Company_101,HealthTech,US,ads,Enterprise,20,False,False,2023-08-07,2023-08-01,512,0,False,,2023Q3,12-18 months,2024-05-20,True,14,9,5,1,1,1,0.35714285714285715,0.7142857142857143,20989,True,True,True,Enterprise,13,20609,191,61,614,30,25,0.11475409836065574,57.094166666666666,56.15819672131148,0.04071661237785016,7.0,0.0,5.0,38.285714285714285,110.42857142857143,4.0,3.5,False,7+,Q3,Q3,2024-12-31,Engaged Accounts,False
A-e888d1,Company_102,Cybersecurity,US,other,Pro,14,False,False,2023-03-28,2023-03-01,644,3,True,2023-06-06,2023Q1,18-24 months,2023-07-05,True,11,8,3,2,1,0,0.36363636363636365,0.7272727272727273,13646,True,True,False,Enterprise,9,10462,148,52,552,31,36,0.09615384615384616,43.91305555555556,50.66891025641026,0.06521739130434782,5.0,1.0,3.0,43.0,104.0,3.0,4.0,True,5-6,Q3,Q3,2024-12-31,Engaged Accounts,True
A-69fad4,Company_103,FinTech,UK,ads,Basic,6,False,True,2023-04-06,2023-04-01,635,1,True,2024-06-17,2023Q2,18-24 months,2024-03-24,False,7,6,1,2,0,0,0.42857142857142855,0.8571428571428571,8721,True,False,False,Enterprise,5,3678,42,39,412,24,24,0.10256410256410256,34.62388888888889,53.26752136752137,0.05825242718446602,4.0,0.0,1.0,43.0,101.0,3.0,3.6666666666666665,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-9289f6,Company_104,EdTech,US,event,Enterprise,1,False,False,2023-05-31,2023-05-01,580,1,True,2023-08-24,2023Q2,18-24 months,2023-11-15,True,12,10,2,1,2,0,0.5833333333333334,0.8333333333333334,13096,True,True,False,Enterprise,11,12868,202,68,642,33,38,0.10294117647058823,55.65972222222222,49.111519607843135,0.059190031152647975,6.0,0.0,3.0,37.5,70.0,3.0,4.333333333333333,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-f19409,Company_105,DevTools,US,other,Basic,23,False,True,2023-03-16,2023-03-01,656,2,True,2023-03-26,2023Q1,18-24 months,2024-06-12,True,12,11,1,1,2,0,0.6666666666666666,0.8333333333333334,34136,True,True,False,Enterprise,11,29559,291,62,659,33,31,0.1935483870967742,58.28111111111111,56.4010752688172,0.04704097116843703,3.0,0.0,1.0,6.333333333333333,110.0,1.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-22f2df,Company_106,DevTools,US,ads,Basic,3,False,False,2024-12-14,2024-12-01,17,0,False,,2024Q4,0-6 months,2024-12-26,True,9,8,1,0,1,1,0.6666666666666666,0.7777777777777778,7451,True,True,True,Enterprise,9,7451,149,42,429,25,17,0.11904761904761904,33.090833333333336,47.272619047619045,0.039627039627039624,5.0,0.0,5.0,44.8,71.6,1.0,5.0,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
A-039727,Company_107,EdTech,AU,organic,Pro,25,False,False,2024-11-02,2024-11-01,59,1,True,2024-12-22,2024Q4,0-6 months,2024-11-28,True,15,13,2,1,3,2,0.6666666666666666,0.8,36420,True,True,True,Enterprise,14,31445,305,74,768,33,32,0.04054054054054054,69.31805555555556,56.203828828828826,0.041666666666666664,0.0,0.0,0.0,,,0.0,,False,0,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-2e3bad,Company_108,FinTech,CA,other,Pro,61,False,False,2023-08-13,2023-08-01,506,1,True,2024-03-30,2023Q3,12-18 months,2024-03-11,True,10,8,2,2,0,0,0.6,0.8,45872,True,False,False,Enterprise,8,41724,366,45,435,25,26,0.13333333333333333,34.37166666666667,45.82888888888888,0.059770114942528735,5.0,0.0,2.0,31.4,107.0,2.0,3.5,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
